docID,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
4646,14,76.24,1,72.58,1,7,21.43,78.57,71.43,57.14,14.29,7.14,7.14,0,0,0,0,7.14,14.29,14.29,0,14.29,7.14,0,7.14,7.14,7.14,7.14,7.14,0,0,0,0,7.14,0,7.14,0,7.14,0,0,0,0,0,7.14,0,7.14,7.14,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,14.29,0,0,7.14,7.14,0,0,7.14,0,7.14,0,0,0,0,0,0,21.43,14.29,0,0,0,7.14,0
4647,13,14.06,7.93,30.98,99,13,7.69,84.62,61.54,61.54,23.08,23.08,15.38,0,0,7.69,0,0,0,0,0,15.38,15.38,0,7.69,0,15.38,0,0,0,0,0,0,15.38,0,15.38,7.69,7.69,0,0,0,0,0,7.69,7.69,0,7.69,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,7.69,7.69,0,0,0,0,0
4648,19,89.52,14.81,1,20.23,9.5,5.26,78.95,73.68,63.16,5.26,0,0,0,0,0,0,5.26,15.79,10.53,0,21.05,10.53,0,10.53,5.26,21.05,0,0,0,0,0,0,21.05,5.26,15.79,0,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05,5.26,0,0,5.26,0,0,0,0,0,10.53,0,0,0,0,0,0,10.53,10.53,0,0,0,0,0
4649,11,45.12,99,5.07,20.23,11,9.09,100,90.91,90.91,27.27,9.09,0,0,9.09,0,0,18.18,27.27,18.18,0,18.18,18.18,0,9.09,0,18.18,0,0,0,0,0,0,9.09,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,9.09,0,0,0,0,0,9.09
4650,40,1,1,99,20.23,8,12.5,95,90,62.5,12.5,7.5,2.5,0,0,0,5,5,20,2.5,0,2.5,5,17.5,10,12.5,22.5,7.5,2.5,0,0,0,0,45,12.5,32.5,10,10,0,2.5,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,7.5,0,0,0,0,0,0,0,5,0,0,2.5,0,0,0,0,0,5,20,5,0,0,5,0,0,0,7.5,5,0,0,2.5,0,2.5,0,0,12.5,10,0,0,2.5,0,0
4651,46,11.2,18.24,1,20.23,46,19.57,82.61,80.43,63.04,6.52,6.52,2.17,0,0,0,4.35,0,15.22,13.04,0,4.35,19.57,4.35,13.04,6.52,26.09,13.04,6.52,2.17,0,0,2.17,19.57,2.17,17.39,2.17,6.52,8.7,0,0,0,0,4.35,2.17,2.17,2.17,0,2.17,0,0,0,0,4.35,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,2.17,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,13.04,4.35,0,0,2.17,0,0,2.17,0,0,4.35,0,0,0,0,0,0,6.52,2.17,0,0,0,4.35,0
4652,43,30.58,17.05,22.48,98.39,21.5,18.6,88.37,72.09,60.47,16.28,6.98,2.33,0,0,4.65,0,9.3,13.95,9.3,0,11.63,11.63,2.33,11.63,2.33,20.93,2.33,0,6.98,2.33,4.65,2.33,16.28,0,16.28,0,9.3,2.33,0,0,4.65,0,6.98,6.98,0,2.33,2.33,0,0,0,0,0,6.98,2.33,0,0,0,0,0,4.65,0,0,0,4.65,2.33,0,0,2.33,4.65,2.33,0,2.33,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,0,16.28,2.33,2.33,11.63,2.33,0,0,0,6.98,9.3,0,0,0,0,0,0,9.3,4.65,0,0,0,4.65,0
4653,110,15.41,99,20.79,20.23,36.67,4.55,98.18,84.55,63.64,14.55,14.55,0.91,0.91,10.91,0.91,0.91,0,6.36,4.55,0,15.45,8.18,8.18,17.27,1.82,29.09,2.73,0.91,1.82,1.82,0.91,0,20,0,20,4.55,3.64,10.91,0.91,0,2.73,0,1.82,0.91,0.91,0.91,0.91,0,0,0,0,0,17.27,3.64,0,0,0,0,2.73,13.64,0,0,0,0.91,0.91,0,0,0.91,5.45,0.91,2.73,1.82,0,0,1.82,0,0,0,0,0,0,0.91,0,7.27,0.91,1.82,2.73,0,0,0,0,0,16.36,11.82,2.73,1.82,8.18,2.73,0,0,7.27,0.91,2.73,1.82,0,0,0,0,0,3.64,2.73,0.91,0,0,0,0
4654,32,34.33,1,75.23,20.23,10.67,12.5,78.13,68.75,59.38,6.25,6.25,3.13,3.13,0,0,0,0,15.63,9.38,0,9.38,9.38,3.13,15.63,6.25,18.75,6.25,6.25,3.13,3.13,0,0,21.88,0,21.88,3.13,3.13,6.25,3.13,0,12.5,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,3.13,9.38,0,6.25,3.13,0,0,0,0,3.13,9.38,0,0,0,0,0,0,18.75,9.38,6.25,0,0,3.13,0
4655,18,10.19,92.24,77.17,20.23,18,16.67,94.44,66.67,55.56,16.67,16.67,5.56,0,0,11.11,0,0,5.56,5.56,0,5.56,11.11,0,16.67,0,16.67,5.56,0,0,0,0,0,22.22,0,22.22,5.56,11.11,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,22.22,0,11.11,11.11,0,0,0,5.56,11.11,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0
4656,12,10.19,1,99,20.23,12,25,83.33,83.33,66.67,8.33,8.33,8.33,0,0,0,0,0,25,16.67,0,0,8.33,0,16.67,16.67,25,0,0,0,0,0,0,33.33,8.33,25,8.33,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,8.33,0,0,0,0,16.67,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0
4657,13,4.85,81.78,81.58,99,6.5,23.08,92.31,61.54,46.15,23.08,23.08,7.69,0,0,15.38,0,0,7.69,7.69,7.69,0,7.69,7.69,7.69,0,15.38,0,7.69,7.69,0,7.69,0,15.38,0,15.38,7.69,7.69,0,0,0,0,0,7.69,7.69,0,7.69,7.69,0,0,0,0,0,15.38,0,0,0,0,0,0,15.38,0,0,0,15.38,7.69,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,15.38,7.69,0,0,7.69,0,0,0,15.38,15.38,7.69,0,0,0,0,0,0,23.08,15.38,0,0,0,7.69,0
4658,53,48.72,2.56,41.82,1,10.6,11.32,88.68,73.58,60.38,9.43,1.89,0,0,0,0,1.89,7.55,18.87,9.43,0,11.32,9.43,1.89,11.32,5.66,20.75,1.89,9.43,5.66,0,0,5.66,18.87,1.89,16.98,3.77,1.89,1.89,3.77,0,7.55,0,7.55,1.89,5.66,0,0,0,0,0,0,0,7.55,5.66,0,0,5.66,0,0,1.89,0,0,0,0,0,0,0,0,5.66,0,5.66,0,0,0,5.66,0,0,0,0,0,0,0,5.66,0,0,3.77,0,0,0,0,0,0,11.32,9.43,0,0,5.66,0,0,0,1.89,1.89,7.55,7.55,0,0,0,0,0,13.21,9.43,0,0,0,3.77,0
4659,31,41.62,76.43,35.88,99,10.33,22.58,87.1,64.52,51.61,9.68,9.68,3.23,3.23,0,3.23,0,0,12.9,9.68,6.45,6.45,9.68,6.45,9.68,0,16.13,9.68,6.45,9.68,6.45,6.45,0,9.68,0,9.68,3.23,3.23,3.23,0,0,0,0,9.68,9.68,0,6.45,6.45,0,0,0,0,0,9.68,3.23,0,0,0,0,0,6.45,0,0,3.23,0,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,3.23,9.68,0,3.23,6.45,0,0,0,6.45,9.68,0,0,0,0,0,0,0,9.68,9.68,0,0,0,0,0
4660,56,30.7,14.49,24.32,1,18.67,17.86,82.14,66.07,57.14,10.71,3.57,3.57,0,0,0,0,7.14,19.64,12.5,3.57,5.36,12.5,5.36,12.5,0,21.43,0,1.79,1.79,0,0,1.79,17.86,0,17.86,8.93,5.36,3.57,3.57,0,1.79,0,7.14,0,7.14,0,0,0,0,0,0,0,1.79,1.79,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93,0,0,0,0,0,0,3.57,5.36,3.57,0,1.79,0,0,0,0,0,0,5.36,1.79,0,0,1.79,0,0,0,1.79,5.36,1.79,1.79,0,0,0,0,0,14.29,5.36,8.93,0,0,0,0
4661,47,12.22,65.16,1,97.14,11.75,23.4,74.47,59.57,48.94,14.89,8.51,2.13,0,4.26,2.13,0,6.38,10.64,2.13,0,6.38,14.89,2.13,6.38,2.13,23.4,4.26,2.13,4.26,4.26,4.26,0,14.89,0,14.89,2.13,4.26,6.38,0,0,2.13,0,6.38,6.38,0,4.26,4.26,0,0,0,0,0,10.64,4.26,0,0,0,0,0,6.38,0,0,0,2.13,0,0,0,0,6.38,4.26,0,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,10.64,10.64,0,0,6.38,4.26,0,0,0,2.13,4.26,0,0,0,0,0,0,8.51,6.38,0,0,2.13,0,0
4662,40,20.35,1.71,28.56,2.86,13.33,22.5,80,75,60,12.5,5,2.5,0,0,0,2.5,7.5,15,15,0,5,7.5,7.5,15,5,20,2.5,0,0,0,0,0,15,0,15,2.5,2.5,2.5,2.5,0,7.5,0,2.5,0,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2.5,2.5,0,0,2.5,0,0,0,0,0,0,0,7.5,0,2.5,2.5,0,0,2.5,0,10,2.5,0,0,0,0,0,0,12.5,7.5,0,0,0,5,0
4663,52,21.6,29.41,70.92,1,10.4,15.38,84.62,69.23,55.77,15.38,9.62,1.92,3.85,3.85,0,0,5.77,17.31,5.77,0,7.69,11.54,1.92,5.77,5.77,21.15,1.92,5.77,9.62,3.85,0,5.77,28.85,3.85,23.08,5.77,5.77,3.85,1.92,0,9.62,0,9.62,0,9.62,1.92,1.92,0,0,0,0,0,15.38,7.69,0,0,5.77,0,1.92,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62,1.92,0,0,0,0,0,0,5.77,0,0,0,0,0,0,0,0,0,3.85,3.85,0,1.92,1.92,0,0,0,3.85,5.77,5.77,0,0,0,0,0,0,21.15,9.62,5.77,0,0,0,5.77
4664,26,74.95,81.78,2.93,20.23,8.67,26.92,80.77,61.54,50,11.54,11.54,3.85,0,0,7.69,0,0,11.54,7.69,3.85,11.54,7.69,0,7.69,0,19.23,3.85,3.85,11.54,3.85,3.85,7.69,15.38,0,15.38,3.85,7.69,3.85,0,0,0,0,7.69,3.85,3.85,3.85,3.85,0,0,0,0,0,15.38,3.85,0,0,0,0,0,11.54,0,0,11.54,0,0,0,0,0,7.69,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,3.85,7.69,0,0,7.69,0,0,0,3.85,11.54,0,0,0,0,0,0,0,11.54,11.54,0,0,0,0,0
4665,48,55.95,1.71,8.11,20.23,48,16.67,77.08,66.67,58.33,4.17,2.08,2.08,0,0,0,0,2.08,18.75,16.67,0,6.25,12.5,0,14.58,6.25,22.92,0,0,2.08,0,0,2.08,20.83,2.08,12.5,2.08,6.25,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.42,0,0,0,0,0,0,6.25,4.17,0,0,0,10.42,0,0,0,0,0,4.17,0,0,0,0,0,0,0,2.08,16.67,0,0,0,0,0,0,0,8.33,2.08,0,0,0,2.08,4.17
4666,54,2.46,51.1,1,77.5,54,7.41,85.19,77.78,61.11,16.67,11.11,1.85,0,0,9.26,0,5.56,9.26,3.7,0,7.41,16.67,3.7,14.81,1.85,29.63,3.7,0,3.7,1.85,3.7,0,20.37,0,20.37,3.7,5.56,3.7,5.56,1.85,3.7,0,3.7,3.7,0,1.85,1.85,0,0,0,0,0,12.96,3.7,0,0,0,0,1.85,9.26,0,0,0,9.26,0,0,0,0,3.7,1.85,0,1.85,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,1.85,0,1.85,0,0,0,0,5.56,11.11,3.7,3.7,0,0,0,0,0,3.7,1.85,0,0,0,1.85,0
4667,29,47.93,3.55,67.94,1.05,9.67,20.69,72.41,65.52,51.72,10.34,6.9,6.9,0,0,0,0,3.45,13.79,13.79,0,3.45,10.34,0,13.79,0,17.24,6.9,3.45,0,0,0,0,20.69,0,20.69,6.9,3.45,3.45,6.9,0,3.45,0,3.45,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,3.45,0,0,3.45,0,0,0,3.45,0,10.34,0,0,0,0,0,0,10.34,10.34,0,0,0,0,0
4668,31,1,40.06,35.88,20.23,31,6.45,93.55,67.74,61.29,19.35,19.35,6.45,9.68,0,3.23,0,0,3.23,0,0,3.23,19.35,0,16.13,6.45,25.81,0,0,12.9,9.68,3.23,0,25.81,0,22.58,3.23,6.45,3.23,3.23,0,9.68,0,6.45,3.23,3.23,6.45,3.23,3.23,0,0,0,0,16.13,3.23,0,0,0,0,0,12.9,0,0,0,3.23,9.68,0,0,9.68,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,6.45,6.45,0,3.23,0,0,0,3.23,0,9.68,0,3.23,0,0,0,0,0,6.45,3.23,0,0,0,3.23,0
4669,48,73.36,6.61,68.87,20.23,12,8.33,79.17,75,64.58,8.33,6.25,2.08,2.08,0,0,2.08,2.08,14.58,10.42,0,18.75,14.58,4.17,4.17,6.25,27.08,0,6.25,4.17,2.08,2.08,0,18.75,0,18.75,2.08,4.17,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,8.33,16.67,0,0,16.67,0,0,0,0,0,4.17,4.17,0,0,0,0,0,12.5,8.33,0,0,0,4.17,0
4670,34,16.49,85.94,1,99,11.33,11.76,88.24,73.53,64.71,23.53,17.65,5.88,2.94,0,8.82,0,5.88,17.65,8.82,2.94,8.82,11.76,2.94,8.82,0,17.65,5.88,2.94,8.82,8.82,5.88,0,17.65,0,17.65,2.94,8.82,5.88,0,0,0,0,8.82,8.82,0,5.88,5.88,0,0,0,0,0,20.59,8.82,0,0,0,2.94,0,11.76,0,0,8.82,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,8.82,0,5.88,2.94,0,0,0,0,5.88,2.94,0,0,0,0,0,0,11.76,8.82,0,0,0,2.94,0
4671,18,49.68,2.75,10.18,20.23,18,16.67,77.78,72.22,72.22,11.11,5.56,0,0,0,0,5.56,5.56,16.67,11.11,0,16.67,16.67,0,5.56,11.11,16.67,0,0,5.56,0,0,5.56,27.78,5.56,22.22,0,11.11,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,11.11,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0
4672,53,65.45,29.6,2.78,5.02,10.6,9.43,81.13,71.7,58.49,5.66,5.66,0,0,0,1.89,3.77,0,16.98,13.21,0,9.43,7.55,1.89,15.09,3.77,16.98,3.77,1.89,0,0,0,0,11.32,1.89,9.43,0,1.89,1.89,3.77,0,3.77,0,1.89,0,1.89,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,5.66,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,1.89,0,0,7.55,0,0,0,0,0,0,9.43,9.43,0,0,7.55,0,0,1.89,0,3.77,0,1.89,0,0,0,0,0,9.43,9.43,0,0,0,0,0
4673,37,80.1,83.39,1.07,20.23,18.5,8.11,67.57,64.86,54.05,13.51,5.41,0,2.7,0,2.7,0,8.11,21.62,10.81,2.7,10.81,5.41,2.7,5.41,0,10.81,8.11,10.81,2.7,2.7,0,0,10.81,2.7,8.11,0,8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41,0,0,0,0,0,0,5.41,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,5.41,0,0,5.41,0,0,0,2.7,8.11,0,0,0,0,0,0,0,5.41,5.41,0,0,0,0,0
4674,35,5.94,13.3,42.95,1.98,17.5,17.14,85.71,68.57,60,17.14,5.71,2.86,0,0,0,2.86,11.43,5.71,5.71,0,8.57,14.29,2.86,14.29,2.86,25.71,0,0,2.86,0,0,2.86,11.43,0,8.57,2.86,2.86,0,0,0,2.86,0,2.86,0,2.86,0,0,0,0,0,0,0,5.71,2.86,0,0,2.86,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43,0,0,0,0,0,0,8.57,2.86,0,0,2.86,5.71,0,0,0,0,5.71,0,5.71,5.71,0,0,5.71,0,0,8.57,17.14,0,0,0,0,0,0,0,8.57,5.71,0,0,0,2.86,0
4675,30,77.34,77.41,1.91,72.45,30,23.33,90,76.67,50,10,10,3.33,0,0,6.67,0,0,13.33,10,3.33,10,6.67,0,10,0,30,0,6.67,6.67,3.33,3.33,0,16.67,0,16.67,0,13.33,3.33,0,0,0,0,3.33,3.33,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,3.33,0,0,10,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,3.33,10,13.33,3.33,10,0,0,0,0,3.33,10,0,3.33,0,0,0,0,0,3.33,3.33,0,0,0,0,0
4676,11,6.68,1,1,20.23,5.5,0,63.64,45.45,36.36,0,0,0,0,0,0,0,0,9.09,0,0,0,18.18,0,0,18.18,18.18,0,0,0,0,0,0,45.45,18.18,27.27,0,0,18.18,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,18.18,18.18,0,0,0,0,0
4677,1,89.52,40.06,1,20.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,14,18.12,40.06,99,20.23,7,14.29,78.57,64.29,50,0,0,0,0,0,0,0,0,7.14,7.14,0,7.14,14.29,21.43,7.14,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,35.71,0,7.14,28.57,0,0,0,7.14,7.14,21.43,0,0,0,0,0,0,21.43,14.29,0,0,0,7.14,0
4679,11,45.12,40.06,5.07,20.23,5.5,36.36,63.64,63.64,54.55,9.09,9.09,0,0,0,9.09,0,0,18.18,18.18,0,0,9.09,9.09,9.09,0,18.18,9.09,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,18.18,0,0,0,0,0,0,0,18.18,18.18,0,0,0,0,0
4680,26,31.07,20.31,30.98,20.23,8.67,38.46,76.92,73.08,57.69,11.54,7.69,3.85,0,0,0,3.85,3.85,15.38,7.69,0,7.69,7.69,0,15.38,3.85,23.08,0,3.85,0,0,0,0,26.92,3.85,23.08,3.85,15.38,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,3.85,7.69,0,3.85,3.85,0,0,0,0,7.69,7.69,0,0,0,0,0,0,15.38,7.69,7.69,0,0,0,0
4681,30,10.19,1,82.8,97.84,7.5,13.33,90,70,66.67,23.33,16.67,16.67,0,0,0,0,6.67,6.67,0,0,16.67,10,6.67,10,0,13.33,0,0,10,3.33,10,0,20,0,20,10,13.33,3.33,0,0,0,0,6.67,6.67,0,3.33,3.33,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,3.33,0,0,3.33,13.33,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,16.67,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,13.33,13.33,0,0,0,0,0
4682,35,2.35,2.47,42.95,20.23,11.67,17.14,77.14,71.43,60,8.57,2.86,0,2.86,0,0,0,5.71,8.57,2.86,0,8.57,17.14,8.57,11.43,8.57,25.71,2.86,0,2.86,2.86,0,0,22.86,0,22.86,0,5.71,5.71,2.86,0,8.57,0,5.71,2.86,2.86,2.86,0,2.86,0,0,0,0,2.86,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,2.86,0,11.43,14.29,0,0,11.43,0,0,2.86,2.86,0,5.71,2.86,0,0,0,0,0,11.43,8.57,0,0,0,2.86,0
4683,32,43.4,58.66,5.64,20.23,16,15.63,81.25,71.88,62.5,12.5,9.38,3.13,0,0,6.25,0,3.13,12.5,6.25,6.25,12.5,12.5,0,12.5,0,21.88,6.25,6.25,0,0,0,0,12.5,0,12.5,0,6.25,3.13,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,9.38,0,0,0,0,0,0,9.38,0,0,9.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,12.5,0,9.38,3.13,0,0,0,0,9.38,0,0,0,0,0,0,0,6.25,3.13,0,0,3.13,0,0
4684,74,31.35,1.89,99,7.88,14.8,13.51,87.84,83.78,60.81,8.11,6.76,4.05,0,0,0,2.7,1.35,16.22,12.16,0,6.76,10.81,8.11,12.16,2.7,22.97,12.16,1.35,1.35,0,0,1.35,20.27,0,20.27,4.05,2.7,4.05,4.05,0,8.11,0,1.35,0,1.35,0,0,0,0,0,0,0,4.05,1.35,0,0,1.35,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76,0,0,0,0,0,0,0,5.41,0,0,0,0,0,0,0,0,0,2.7,21.62,0,4.05,18.92,0,0,0,2.7,4.05,4.05,0,0,0,0,0,0,13.51,6.76,4.05,0,0,2.7,0
4685,32,34.33,1,99,69.4,16,9.38,75,65.63,50,18.75,15.63,15.63,0,0,0,0,3.13,9.38,6.25,0,9.38,9.38,3.13,6.25,0,21.88,3.13,0,3.13,0,3.13,0,15.63,0,15.63,9.38,6.25,3.13,0,0,0,0,3.13,3.13,0,0,0,0,0,0,0,0,3.13,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,12.5,0,6.25,6.25,0,3.13,0,0,0,9.38,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0
4686,22,45.12,17.46,50.45,20.23,22,22.73,86.36,81.82,59.09,13.64,9.09,4.55,0,0,0,4.55,4.55,13.64,4.55,0,13.64,4.55,4.55,13.64,0,18.18,9.09,4.55,0,0,0,0,18.18,0,18.18,4.55,9.09,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,4.55,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,0,0,4.55,4.55,13.64,0,0,4.55,0,0,9.09,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0
4687,29,28.28,90.41,7.91,98.26,29,13.79,68.97,51.72,41.38,6.9,6.9,0,6.9,0,0,0,0,3.45,3.45,0,10.34,6.9,6.9,13.79,3.45,17.24,0,0,13.79,10.34,6.9,0,13.79,0,13.79,3.45,3.45,3.45,0,0,3.45,0,6.9,6.9,0,6.9,6.9,0,0,0,0,0,13.79,3.45,0,0,0,0,0,10.34,0,0,0,3.45,0,0,0,0,10.34,6.9,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34,6.9,3.45,0,3.45,3.45,0,0,3.45,0,10.34,0,0,0,0,0,0,10.34,3.45,3.45,0,0,3.45,0
